"part_id","hh_id","part_age","part_gender"
"E32_517724","HHE32_517724","18-29","F"
"E32_517725","HHE32_517725","18-29","F"
"E32_517726","HHE32_517726","40-49","M"
"E32_517727","HHE32_517727","40-49","F"
"E32_517728","HHE32_517728","30-39","F"
"E32_517729","HHE32_517729","50-59","M"
"E32_517730","HHE32_517730","18-29","M"
"B7_20439","HHB7_20439","60-69","M"
"E32_517731","HHE32_517731","30-39","F"
"E32_517732","HHE32_517732","50-59","M"
"E32_517733","HHE32_517733","30-39","F"
"E32_517734","HHE32_517734","30-39","M"
"E32_517735","HHE32_517735","50-59","M"
"E32_517736","HHE32_517736","40-49","M"
"E32_517737","HHE32_517737","18-29","F"
"E32_517738","HHE32_517738","50-59","F"
"E32_517739","HHE32_517739","18-29","F"
"E32_517740","HHE32_517740","50-59","M"
"B7_20442","HHB7_20442","50-59","M"
"E32_517741","HHE32_517741","30-39","F"
"E32_517742","HHE32_517742","30-39","F"
"E32_517743","HHE32_517743","40-49","F"
"E32_517744","HHE32_517744","40-49","F"
"E32_517745","HHE32_517745","60-69","F"
"E32_517746","HHE32_517746","40-49","M"
"E32_517747","HHE32_517747","18-29","M"
"E32_517748","HHE32_517748","60-69","F"
"E32_517749","HHE32_517749","50-59","F"
"E32_517750","HHE32_517750","40-49","M"
"B7_20444","HHB7_20444","18-29","M"
"E32_517751","HHE32_517751","40-49","F"
"E33_500001","HHE33_500001","50-59","M"
"E33_500002","HHE33_500002","5-11","M"
"E33_500005","HHE33_500005","50-59","M"
"E33_500011","HHE33_500011","50-59","M"
"E33_500023","HHE33_500023","60-69","M"
"E33_500026","HHE33_500026","50-59","M"
"E33_500037","HHE33_500037","60-69","M"
"E33_500040","HHE33_500040","12-17","F"
"E33_500041","HHE33_500041","50-59","F"
"B7_20445","HHB7_20445","50-59","F"
"E33_500045","HHE33_500045","70-120","M"
"E33_500052","HHE33_500052","60-69","M"
"E33_500054","HHE33_500054","0-4","F"
"E33_500057","HHE33_500057","5-11","F"
"E33_500059","HHE33_500059","12-17","F"
"E33_500078","HHE33_500078","50-59","M"
"E33_500084","HHE33_500084","0-4","F"
"E33_500089","HHE33_500089","50-59","M"
"E33_500107","HHE33_500107","40-49","M"
"E33_500119","HHE33_500119","12-17","M"
"B7_20446","HHB7_20446","40-49","F"
"E33_500123","HHE33_500123","40-49","M"
"E33_500130","HHE33_500130","5-11","F"
"E33_500140","HHE33_500140","50-59","F"
"E33_500145","HHE33_500145","50-59","F"
"E33_500149","HHE33_500149","12-17","M"
"E33_500151","HHE33_500151","40-49","M"
"E33_500153","HHE33_500153","60-69","M"
"E33_500155","HHE33_500155","12-17","F"
"E33_500158","HHE33_500158","50-59","F"
"E33_500166","HHE33_500166","30-39","F"
"B7_20447","HHB7_20447","40-49","F"
"E33_500177","HHE33_500177","12-17","M"
"E33_500190","HHE33_500190","50-59","M"
"E33_500191","HHE33_500191","40-49","F"
"E33_500193","HHE33_500193","40-49","F"
"E33_500195","HHE33_500195","40-49","M"
"E33_500197","HHE33_500197","12-17","M"
"E33_500198","HHE33_500198","12-17","M"
"E33_500202","HHE33_500202","60-69","M"
"E33_500204","HHE33_500204","5-11","M"
"E33_500205","HHE33_500205","12-17","M"
"B7_20448","HHB7_20448","30-39","M"
"E33_500208","HHE33_500208","0-4","F"
"E33_500213","HHE33_500213","30-39","F"
"E33_500218","HHE33_500218","12-17","F"
"E33_500219","HHE33_500219","0-4","F"
"E33_500228","HHE33_500228","12-17","F"
"E33_500240","HHE33_500240","30-39","F"
"E33_500257","HHE33_500257","50-59","M"
"E33_500263","HHE33_500263","5-11","F"
"E33_500269","HHE33_500269","12-17","M"
"E33_500314","HHE33_500314","0-4","M"
"B7_20449","HHB7_20449","30-39","F"
"E33_500316","HHE33_500316","50-59","M"
"E33_500321","HHE33_500321","50-59","M"
"E33_500323","HHE33_500323","5-11","M"
"E33_500324","HHE33_500324","0-4","M"
"E33_500326","HHE33_500326","50-59","F"
"E33_500330","HHE33_500330","60-69","M"
"E33_500333","HHE33_500333","50-59","M"
"E33_500340","HHE33_500340","60-69","M"
"E33_500348","HHE33_500348","5-11","M"
"E33_500351","HHE33_500351","12-17","M"
"B7_20450","HHB7_20450","40-49","M"
"E33_500358","HHE33_500358","5-11","F"
"E33_500368","HHE33_500368","12-17","M"
"E33_500384","HHE33_500384","12-17","M"
"E33_500394","HHE33_500394","30-39",NA
"E33_500400","HHE33_500400","40-49","M"
"E33_500414","HHE33_500414","30-39","M"
"E33_500416","HHE33_500416","18-29","M"
"E33_500423","HHE33_500423","5-11",NA
"E33_500432","HHE33_500432","18-29","M"
"E33_500435","HHE33_500435","30-39","M"
"A2_10355","HHA2_10355","50-59","F"
"B7_20451","HHB7_20451","70-120","M"
"E33_500459","HHE33_500459","0-4","M"
"E33_500460","HHE33_500460","12-17","M"
"E33_500463","HHE33_500463","60-69","M"
"E33_500467","HHE33_500467","5-11","F"
"E33_500474","HHE33_500474","40-49","M"
"E33_500478","HHE33_500478","30-39","F"
"E33_500482","HHE33_500482","12-17","F"
"E33_500488","HHE33_500488","50-59","M"
"E33_500496","HHE33_500496","18-29","M"
"E33_500500","HHE33_500500","30-39","M"
"B7_20453","HHB7_20453","40-49","M"
"E33_500504","HHE33_500504","12-17","F"
"E33_500507","HHE33_500507","12-17","M"
"E33_500520","HHE33_500520","40-49","M"
"E33_500526","HHE33_500526","30-39","F"
"E33_500528","HHE33_500528","5-11","M"
"E33_500533","HHE33_500533","12-17","F"
"E33_500537","HHE33_500537","50-59","F"
"E33_500540","HHE33_500540","5-11","M"
"E33_500557","HHE33_500557","5-11","M"
"E33_500567","HHE33_500567","12-17","F"
"B7_20454","HHB7_20454","30-39","M"
"E33_500568","HHE33_500568","50-59","M"
"E33_500570","HHE33_500570","12-17","M"
"E33_500573","HHE33_500573","50-59","M"
"E33_500583","HHE33_500583","0-4","M"
"E33_500585","HHE33_500585","12-17","M"
"E33_500597","HHE33_500597","50-59","F"
"E33_500617","HHE33_500617","12-17","M"
"E33_500629","HHE33_500629","30-39","F"
"E33_500634","HHE33_500634","18-29","F"
"E33_500646","HHE33_500646","50-59","M"
"B7_20455","HHB7_20455","70-120","M"
"E33_500648","HHE33_500648","40-49","M"
"E33_500652","HHE33_500652","12-17","M"
"E33_500657","HHE33_500657","30-39","M"
"E33_500663","HHE33_500663","12-17","F"
"E33_500676","HHE33_500676","18-29","F"
"E33_500708","HHE33_500708","40-49","F"
"E33_500711","HHE33_500711","5-11","F"
"E33_500712","HHE33_500712","60-69","M"
"E33_500729","HHE33_500729","30-39","M"
"E33_500732","HHE33_500732","5-11","M"
"B7_20456","HHB7_20456","18-29","M"
"E33_500746","HHE33_500746","40-49","F"
"E33_500747","HHE33_500747","40-49","M"
"E33_500752","HHE33_500752","30-39","M"
"E33_500753","HHE33_500753","40-49","M"
"E33_500754","HHE33_500754","60-69","M"
"E33_500785","HHE33_500785","18-29","F"
"E33_500790","HHE33_500790","12-17","F"
"E33_500793","HHE33_500793","40-49","M"
"E33_500817","HHE33_500817","50-59","M"
"E33_500818","HHE33_500818","60-69","M"
"B7_20457","HHB7_20457","60-69","M"
"E33_500820","HHE33_500820","0-4","M"
"E33_500822","HHE33_500822","70-120","M"
"E33_500824","HHE33_500824","40-49","M"
"E33_500831","HHE33_500831","12-17","F"
"E33_500832","HHE33_500832","60-69","M"
"E33_500837","HHE33_500837","5-11","F"
"E33_500844","HHE33_500844","50-59","F"
"E33_500847","HHE33_500847","0-4","other"
"E33_500861","HHE33_500861","30-39","M"
"E33_500863","HHE33_500863","0-4","F"
"B7_20460","HHB7_20460","40-49","F"
"E33_500866","HHE33_500866","30-39","M"
"E33_500892","HHE33_500892","18-29","F"
"E33_500922","HHE33_500922","60-69","M"
"E33_500946","HHE33_500946","30-39","M"
"E33_500951","HHE33_500951","60-69","M"
"E33_500971","HHE33_500971","5-11","F"
"E33_500987","HHE33_500987","18-29","F"
"E33_501002","HHE33_501002","5-11","M"
"E33_501018","HHE33_501018","30-39","F"
"E33_501019","HHE33_501019","0-4","M"
"B7_20461","HHB7_20461","50-59","F"
"E33_501020","HHE33_501020","0-4","M"
"E33_501036","HHE33_501036","12-17","M"
"E33_501058","HHE33_501058","0-4","M"
"E33_501061","HHE33_501061","30-39","M"
"E33_501092","HHE33_501092","12-17","F"
"E33_501101","HHE33_501101","0-4","M"
"E33_501118","HHE33_501118","30-39","M"
"E33_501125","HHE33_501125","30-39","F"
"E33_501136","HHE33_501136","50-59","M"
"E33_501144","HHE33_501144","0-4","F"
"B7_20465","HHB7_20465","40-49","M"
"E33_501169","HHE33_501169","30-39","M"
"E33_501171","HHE33_501171","30-39","F"
"E33_501227","HHE33_501227","5-11","M"
"E33_501236","HHE33_501236","40-49","F"
"E33_501285","HHE33_501285","40-49","F"
"E33_501299","HHE33_501299","40-49","M"
"E33_501300","HHE33_501300","5-11","F"
"E33_501307","HHE33_501307","50-59","M"
"E33_501317","HHE33_501317","40-49","M"
"E33_501318","HHE33_501318","12-17","F"
"B7_20466","HHB7_20466","18-29","F"
"E33_501326","HHE33_501326","50-59","F"
"E33_501344","HHE33_501344","40-49","M"
"E33_501351","HHE33_501351","60-69","M"
"E33_501355","HHE33_501355","60-69","F"
"E33_501366","HHE33_501366","50-59","M"
"E33_501378","HHE33_501378","40-49","F"
"E33_501379","HHE33_501379","30-39","M"
"E33_501382","HHE33_501382","60-69","F"
"E33_501387","HHE33_501387","50-59","M"
"E33_501393","HHE33_501393","40-49","F"
"A2_10356","HHA2_10356","60-69","F"
"B7_20469","HHB7_20469","50-59","M"
"E33_501396","HHE33_501396","5-11","M"
"E33_501398","HHE33_501398","50-59","F"
"E33_501399","HHE33_501399","12-17","F"
"E33_501406","HHE33_501406","12-17","F"
"E33_501410","HHE33_501410","50-59","F"
"E33_501412","HHE33_501412","12-17","M"
"E33_501413","HHE33_501413","50-59","F"
"E33_501419","HHE33_501419","40-49","M"
"E33_501423","HHE33_501423","50-59","M"
"E33_501425","HHE33_501425","5-11","F"
"B7_20470","HHB7_20470","40-49","F"
"E33_501437","HHE33_501437","12-17","F"
"E33_501439","HHE33_501439","5-11","F"
"E33_501441","HHE33_501441","60-69","F"
"E33_501444","HHE33_501444","50-59","M"
"E33_501456","HHE33_501456","70-120","M"
"E33_501461","HHE33_501461","60-69","M"
"E33_501464","HHE33_501464","40-49","F"
"E33_501466","HHE33_501466","40-49","F"
"E33_501477","HHE33_501477","60-69","F"
"E33_501493","HHE33_501493","50-59","M"
"B7_20472","HHB7_20472","60-69","M"
"E33_501509","HHE33_501509","50-59","M"
"E33_501514","HHE33_501514","50-59","M"
"E33_501543","HHE33_501543","50-59","M"
"E33_501557","HHE33_501557","30-39","F"
"E33_501578","HHE33_501578","30-39","F"
"E33_501579","HHE33_501579","12-17","M"
"E33_501583","HHE33_501583","12-17","F"
"E33_501595","HHE33_501595","70-120","F"
"E33_501610","HHE33_501610","40-49","M"
"E33_501650","HHE33_501650","60-69","M"
"B7_20474","HHB7_20474","60-69","F"
"E33_501662","HHE33_501662","60-69","M"
"E33_501680","HHE33_501680","70-120","M"
"E33_501692","HHE33_501692","60-69","M"
"E33_501715","HHE33_501715","30-39","F"
"E33_501718","HHE33_501718","60-69","F"
"E33_501751","HHE33_501751","40-49","M"
"E33_501755","HHE33_501755","40-49","F"
"E33_501756","HHE33_501756","50-59","F"
"E33_501769","HHE33_501769","40-49","F"
"E33_501789","HHE33_501789","60-69","M"
"B7_20475","HHB7_20475","70-120","M"
"E33_501795","HHE33_501795","40-49","M"
"E33_501818","HHE33_501818","70-120","M"
"E33_501819","HHE33_501819","60-69","F"
"E33_501841","HHE33_501841","70-120","F"
"E33_501843","HHE33_501843","60-69","M"
"E33_501845","HHE33_501845","70-120","M"
"E33_501853","HHE33_501853","60-69","F"
"E33_501856","HHE33_501856","50-59","F"
"E33_501861","HHE33_501861","40-49","M"
"E33_501862","HHE33_501862","5-11","M"
"B7_20476","HHB7_20476","50-59","M"
"E33_501863","HHE33_501863","40-49","F"
"E33_501870","HHE33_501870","60-69","F"
"E33_501872","HHE33_501872","70-120","M"
"E33_501876","HHE33_501876","50-59","F"
"E33_501891","HHE33_501891","18-29","M"
"E33_501898","HHE33_501898","60-69","M"
"E33_501900","HHE33_501900","50-59","M"
"E33_501905","HHE33_501905","40-49","F"
"E33_501910","HHE33_501910","12-17","M"
"E33_501913","HHE33_501913","40-49","F"
"B7_20478","HHB7_20478","40-49","F"
"E33_501916","HHE33_501916","18-29","M"
"E33_501920","HHE33_501920","60-69","F"
"E33_501944","HHE33_501944","60-69","M"
"E33_501953","HHE33_501953","5-11","F"
"E33_501962","HHE33_501962","18-29","F"
"E33_501963","HHE33_501963","60-69","M"
"E33_501980","HHE33_501980","12-17","F"
"E33_501995","HHE33_501995","40-49","M"
"E33_502025","HHE33_502025","50-59","M"
"E33_502052","HHE33_502052","30-39","F"
"B7_20479","HHB7_20479","60-69","M"
"E33_502057","HHE33_502057","50-59","M"
"E33_502063","HHE33_502063","30-39","M"
"E33_502066","HHE33_502066","5-11","M"
"E33_502073","HHE33_502073","40-49","M"
"E33_502074","HHE33_502074","60-69","M"
"E33_502080","HHE33_502080","18-29","F"
"E33_502082","HHE33_502082","60-69","M"
"E33_502105","HHE33_502105","5-11","F"
"E33_502146","HHE33_502146","70-120","F"
"E33_502154","HHE33_502154","30-39","M"
"B7_20480","HHB7_20480","50-59","F"
"E33_502162","HHE33_502162","50-59","M"
"E33_502176","HHE33_502176","12-17","F"
"E33_502177","HHE33_502177","60-69","F"
"E33_502180","HHE33_502180","40-49","M"
"E33_502183","HHE33_502183","5-11","M"
"E33_502197","HHE33_502197","40-49","F"
"E33_502198","HHE33_502198","30-39","M"
"E33_502209","HHE33_502209","60-69","M"
"E33_502216","HHE33_502216","18-29","F"
"E33_502226","HHE33_502226","60-69","M"
"B7_20481","HHB7_20481","50-59","M"
"E33_502253","HHE33_502253","5-11","M"
"E33_502300","HHE33_502300","40-49","F"
"E33_502350","HHE33_502350","70-120","M"
"E33_502356","HHE33_502356","12-17","M"
"E33_502367","HHE33_502367","18-29",NA
"E33_502368","HHE33_502368","5-11","M"
"E33_502379","HHE33_502379","12-17","M"
"E33_502380","HHE33_502380","12-17","M"
"E33_502413","HHE33_502413","60-69","M"
"E33_502429","HHE33_502429","70-120","M"
"A2_10357","HHA2_10357","30-39","F"
"B7_20483","HHB7_20483","60-69","M"
"E33_502437","HHE33_502437","60-69","F"
"E33_502464","HHE33_502464","12-17","F"
"E33_502508","HHE33_502508","30-39","F"
"E33_502510","HHE33_502510","60-69","M"
"E33_502515","HHE33_502515","40-49","M"
"E33_502583","HHE33_502583","60-69","M"
"E33_502586","HHE33_502586","60-69","M"
"E33_502617","HHE33_502617","50-59","M"
"E33_502631","HHE33_502631","5-11","M"
"E33_502642","HHE33_502642","60-69","M"
"B7_20484","HHB7_20484","50-59","M"
"E33_502981","HHE33_502981","12-17","F"
"E33_503041","HHE33_503041","50-59","M"
"E33_503092","HHE33_503092","70-120","F"
"E33_503100","HHE33_503100","60-69","M"
"E33_503105","HHE33_503105","40-49","M"
"E33_503141","HHE33_503141","60-69","F"
"E33_503157","HHE33_503157","5-11","F"
"E33_503164","HHE33_503164","60-69","F"
"E33_503181","HHE33_503181","70-120","M"
"E33_503189","HHE33_503189","30-39","F"
"B7_20485","HHB7_20485","30-39","F"
"E33_503212","HHE33_503212","40-49","F"
"E33_503217","HHE33_503217","60-69","M"
"E33_503222","HHE33_503222","60-69","F"
"E33_503223","HHE33_503223","50-59","M"
"E33_503252","HHE33_503252","40-49","M"
"E33_503268","HHE33_503268","12-17","F"
"E33_503280","HHE33_503280","60-69","M"
"E33_503283","HHE33_503283","12-17","F"
"E33_503314","HHE33_503314","40-49","F"
"E33_503328","HHE33_503328","12-17","M"
"B7_20486","HHB7_20486","40-49","F"
"E33_503377","HHE33_503377","70-120","M"
"E33_503390","HHE33_503390","60-69","F"
"E33_503413","HHE33_503413","50-59","M"
"E33_503414","HHE33_503414","60-69","M"
"E33_503431","HHE33_503431","40-49","F"
"E33_503439","HHE33_503439","40-49","F"
"E33_503452","HHE33_503452","50-59","M"
"E33_503471","HHE33_503471","30-39","M"
"E33_503475","HHE33_503475","60-69","M"
"E33_503476","HHE33_503476","50-59","F"
"B7_20487","HHB7_20487","50-59","F"
"E33_503505","HHE33_503505","18-29","M"
"E33_503524","HHE33_503524","30-39","F"
"E33_503541","HHE33_503541","50-59","M"
"E33_503555","HHE33_503555","50-59","M"
"E33_503561","HHE33_503561","60-69","F"
"E33_503564","HHE33_503564","50-59","M"
"E33_503571","HHE33_503571","40-49","M"
"E33_503572","HHE33_503572","18-29","M"
"E33_503599","HHE33_503599","40-49","F"
"E33_503610","HHE33_503610","40-49","F"
"B7_20488","HHB7_20488","50-59","M"
"E33_503635","HHE33_503635","40-49","F"
"E33_503665","HHE33_503665","18-29","F"
"E33_503744","HHE33_503744","60-69","M"
"E33_503756","HHE33_503756","40-49","F"
"E33_503758","HHE33_503758","60-69","M"
"E33_503762","HHE33_503762","40-49","F"
"E33_503769","HHE33_503769","60-69","M"
"E33_503770","HHE33_503770","70-120","F"
"E33_503772","HHE33_503772","40-49","F"
"E33_503775","HHE33_503775","70-120","M"
"B7_20489","HHB7_20489","30-39","F"
"E33_503782","HHE33_503782","60-69","M"
"E33_503869","HHE33_503869","18-29","F"
"E33_503947","HHE33_503947","5-11","M"
"E33_503965","HHE33_503965","60-69","F"
"E33_503968","HHE33_503968","70-120","F"
"E33_503972","HHE33_503972","70-120","F"
"E33_504025","HHE33_504025","5-11","F"
"E33_504033","HHE33_504033","5-11","F"
"E33_504034","HHE33_504034","30-39","F"
"E33_504043","HHE33_504043","0-4","M"
"B7_20490","HHB7_20490","40-49","M"
"E33_504058","HHE33_504058","18-29","F"
"E33_504083","HHE33_504083","5-11","F"
"E33_504102","HHE33_504102","30-39","F"
"E33_504109","HHE33_504109","12-17","F"
"E33_504111","HHE33_504111","0-4","M"
"E33_504153","HHE33_504153","12-17","M"
"E33_504211","HHE33_504211","60-69","F"
"E33_504305","HHE33_504305","40-49","M"
"E33_504321","HHE33_504321","30-39","F"
"E33_504334","HHE33_504334","5-11","F"
"B7_20493","HHB7_20493","50-59","M"
"E33_504336","HHE33_504336","18-29","F"
"E33_504366","HHE33_504366","12-17","F"
"E33_504410","HHE33_504410","18-29","F"
"E33_504428","HHE33_504428","40-49","M"
"E33_504440","HHE33_504440","50-59","M"
"E33_504509","HHE33_504509","30-39","F"
"E33_504518","HHE33_504518","12-17","M"
"E33_504566","HHE33_504566","40-49","M"
"E33_504592","HHE33_504592","40-49","M"
"E33_504597","HHE33_504597",NA,"F"
"B7_20498","HHB7_20498","70-120","M"
"E33_504779","HHE33_504779","60-69","M"
"E33_504802","HHE33_504802","50-59","M"
"E33_504832","HHE33_504832","50-59","F"
"E33_504838","HHE33_504838","30-39","M"
"E33_504875","HHE33_504875","40-49","F"
"E33_504877","HHE33_504877","18-29","F"
"E33_504912","HHE33_504912","60-69","M"
"E33_504959","HHE33_504959","30-39","M"
"E33_504977","HHE33_504977","60-69","M"
"E33_505029","HHE33_505029","40-49","F"
"A1_10021","HHA1_10021","60-69","M"
"A1_10210","HHA1_10210","40-49","M"
"A2_10359","HHA2_10359","18-29","F"
"B7_20499","HHB7_20499","50-59","M"
"E33_505036","HHE33_505036","18-29","F"
"E33_505084","HHE33_505084","40-49","F"
"E33_505104","HHE33_505104","50-59","M"
"E33_505124","HHE33_505124",NA,"F"
"E33_505130","HHE33_505130","40-49","F"
"E33_505158","HHE33_505158","60-69","M"
"E33_505273","HHE33_505273","50-59","M"
"E33_505322","HHE33_505322","12-17","F"
"E33_505343","HHE33_505343","40-49","M"
"E33_505350","HHE33_505350","30-39","F"
"B7_20502","HHB7_20502","40-49","F"
"E33_505389","HHE33_505389","40-49","F"
"E33_505416","HHE33_505416","18-29","F"
"E33_505438","HHE33_505438","12-17","F"
"E33_505490","HHE33_505490",NA,"M"
"E33_505597","HHE33_505597","40-49","F"
"E33_505598","HHE33_505598","40-49","F"
"E33_505607","HHE33_505607","60-69","F"
"E33_505610","HHE33_505610","40-49","F"
"E33_505617","HHE33_505617","60-69","M"
"E33_505635","HHE33_505635","40-49","M"
"B7_20505","HHB7_20505","60-69","M"
"E33_505670","HHE33_505670","5-11","M"
"E33_505715","HHE33_505715","5-11","M"
"E33_505794","HHE33_505794","12-17","F"
"E33_505844","HHE33_505844","50-59","M"
"E33_506007","HHE33_506007","60-69","M"
"E33_506024","HHE33_506024","70-120","F"
"E33_506034","HHE33_506034","50-59","M"
"E33_506037","HHE33_506037","50-59","M"
"E33_506197","HHE33_506197","40-49","F"
"E33_506247","HHE33_506247","18-29","F"
"B7_20508","HHB7_20508","30-39","F"
"E33_506281","HHE33_506281","40-49","M"
"E33_506291","HHE33_506291","50-59","F"
"E33_506371","HHE33_506371","40-49","M"
"E33_506408","HHE33_506408","12-17","M"
"E33_506421","HHE33_506421","50-59","M"
"E33_506441","HHE33_506441","70-120","F"
"E33_506507","HHE33_506507","60-69","F"
"E33_506512","HHE33_506512","60-69","M"
"E33_506628","HHE33_506628","50-59","M"
"E33_506728","HHE33_506728","50-59","F"
"B7_20509","HHB7_20509","60-69","F"
"E33_506739","HHE33_506739","50-59","F"
"E33_506865","HHE33_506865","60-69","F"
"E33_506939","HHE33_506939","50-59","M"
"E33_506944","HHE33_506944","40-49","F"
"E33_506947","HHE33_506947","0-4","F"
"E33_506991","HHE33_506991","0-4","M"
"E33_507093","HHE33_507093","30-39","F"
"E33_507157","HHE33_507157","30-39","M"
"E33_507396","HHE33_507396","40-49","M"
"E33_507477","HHE33_507477","18-29","F"
"B7_20510","HHB7_20510","30-39",NA
"E33_507546","HHE33_507546","30-39","M"
"E33_507663","HHE33_507663","50-59","M"
"E33_507671","HHE33_507671","12-17","F"
"E33_508009","HHE33_508009","12-17","F"
"E33_508053","HHE33_508053","60-69","M"
"E33_508074","HHE33_508074","12-17","F"
